License,Inspection Date
2177820,03/07/2014
2013097,03/07/2014
2065097,03/07/2014
2232338,03/07/2014
1887392,03/07/2014
2189299,03/07/2014
1331469,03/07/2014
2298869,03/06/2014
33783,03/06/2014
2298868,03/06/2014
2179556,03/06/2014
15153,03/06/2014
2097956,03/06/2014
44548,03/06/2014
12681,03/06/2014
2189605,03/06/2014
1891590,03/06/2014
2232060,03/06/2014
1893474,03/06/2014
2298426,03/06/2014
2163554,03/06/2014
2065181,03/06/2014
2308511,03/06/2014
2221641,03/06/2014
2216151,03/06/2014
2313785,03/06/2014
8475,03/06/2014
22003,03/05/2014
2309265,03/05/2014
2313937,03/05/2014
2114519,03/05/2014
2156671,03/05/2014
13058,03/05/2014
41573,03/05/2014
2142482,03/05/2014
2092903,03/05/2014
2313774,03/05/2014
2293130,03/05/2014
2314101,03/05/2014
1874364,03/05/2014
1649678,02/20/2014
2269603,03/05/2014
1985536,03/05/2014
1145749,03/05/2014
24371,03/05/2014
46201,03/04/2014
46201,02/28/2014
1473964,02/28/2014
2313501,02/28/2014
2137407,02/28/2014
2313918,02/28/2014
1579243,02/28/2014
1332343,02/28/2014
2313721,02/28/2014
1765716,02/28/2014
2026913,02/28/2014
2146642,02/28/2014
28434,02/28/2014
38776,02/28/2014
12886,02/28/2014
1223716,02/28/2014
1992471,02/28/2014
23290,02/27/2014
2246698,02/27/2014
1992039,02/27/2014
2751,02/27/2014
2245297,02/27/2014
2079371,02/27/2014
22211,02/27/2014
1144401,02/27/2014
2264030,02/27/2014
2304162,02/27/2014
2304161,02/27/2014
2299171,02/27/2014
27480,02/27/2014
2059453,02/27/2014
2098643,02/27/2014
1817238,02/27/2014
1980934,02/27/2014
2293671,02/26/2014
18978,02/26/2014
1964480,02/26/2014
2043282,02/26/2014
9731,02/26/2014
2313558,02/26/2014
2299220,02/26/2014
2142031,02/26/2014
1473392,02/26/2014
2261773,02/25/2014
2304670,02/25/2014
1331991,02/25/2014
37591,02/25/2014
23172,02/25/2014
2304669,02/25/2014
1697396,02/25/2014
1473514,02/25/2014
1275762,02/25/2014
1718008,02/25/2014
1678249,02/25/2014
1479953,02/25/2014
1195624,02/25/2014
1772039,02/25/2014
2119915,02/25/2014
2264029,02/25/2014
2146985,02/25/2014
26621,02/25/2014
2264030,02/25/2014
28689,02/25/2014
2308902,02/24/2014
1964480,02/24/2014
1543762,02/24/2014
2252464,02/24/2014
1142451,02/24/2014
1305343,02/24/2014
2142768,02/24/2014
2083833,02/24/2014
18978,02/24/2014
2293801,02/24/2014
2156671,02/21/2014
2041635,02/24/2014
2308082,02/24/2014
1092264,02/24/2014
1595804,02/24/2014
1647717,02/21/2014
57099,02/21/2014
691,02/21/2014
69926,02/21/2014
27859,02/21/2014
1249650,02/21/2014
2303825,02/21/2014
2308832,02/21/2014
2008547,02/21/2014
1991545,02/21/2014
1169708,02/21/2014
1797796,02/21/2014
3923,02/21/2014
2313504,02/21/2014
2153458,02/21/2014
2188943,02/21/2014
3247044,02/21/2014
57105,02/21/2014
2307615,02/20/2014
1875208,02/20/2014
1869512,02/20/2014
34641,02/20/2014
2307811,02/20/2014
1167763,02/20/2014
34402,02/20/2014
1489731,02/20/2014
31223,02/20/2014
1797796,02/20/2014
29311,02/20/2014
16765,02/20/2014
2298186,02/20/2014
50044,02/19/2014
1246771,02/19/2014
1542497,02/19/2014
2262709,02/19/2014
1194826,02/19/2014
1868302,02/19/2014
2288837,02/19/2014
2043282,02/19/2014
1620411,02/19/2014
2307752,02/19/2014
1802900,02/19/2014
46775,02/19/2014
2308767,02/19/2014
1649361,02/18/2014
1474228,02/19/2014
2304295,02/19/2014
1741082,02/18/2014
1968878,02/18/2014
1618402,02/18/2014
12979,02/18/2014
1495029,02/18/2014
2074133,02/18/2014
55418,02/18/2014
1772551,02/18/2014
1975087,02/18/2014
3247017,02/18/2014
47719,02/18/2014
2304660,02/18/2014
38176,02/18/2014
31590,02/18/2014
2278842,02/18/2014
2264020,02/18/2014
2008113,02/18/2014
1696469,02/18/2014
1878733,02/18/2014
1519918,02/14/2014
2304615,02/14/2014
39529,02/14/2014
23619,02/14/2014
2153065,02/14/2014
2046686,02/14/2014
6394,02/14/2014
2304730,02/14/2014
18872,02/13/2014
2079748,02/13/2014
2307751,02/13/2014
2224,02/13/2014
2225535,02/11/2014
1622919,02/13/2014
2278186,02/13/2014
2246783,02/13/2014
2129134,02/13/2014
2246782,02/13/2014
1767685,02/13/2014
25111,02/13/2014
1696469,02/13/2014
2203025,02/11/2014
25780,02/11/2014
2278787,02/11/2014
2278786,02/11/2014
1800256,02/11/2014
2225536,02/11/2014
2222278,12/05/2013
45960,02/11/2014
1206,02/11/2014
1648074,02/11/2014
2308399,02/10/2014
2060764,02/10/2014
80108,02/10/2014
10611,02/10/2014
1816478,02/10/2014
2252310,02/10/2014
1928342,02/10/2014
2304615,02/06/2014
31037,02/10/2014
2308438,02/10/2014
2069562,02/10/2014
1198136,02/10/2014
2017191,02/10/2014
10940,02/10/2014
46301,02/10/2014
1679682,02/10/2014
1243703,02/10/2014
2202908,02/10/2014
2308634,02/07/2014
2059664,02/07/2014
1673,02/07/2014
2308808,02/07/2014
41581,02/07/2014
1649402,02/07/2014
2089220,02/07/2014
1548,02/07/2014
2148023,02/07/2014
1140505,02/07/2014
2016666,02/07/2014
2308740,02/07/2014
2068788,02/07/2014
2289496,02/07/2014
2308713,02/07/2014
1043148,02/07/2014
28183,02/06/2014
2304280,02/07/2014
1592833,02/07/2014
1206,02/07/2014
2262764,02/06/2014
1334960,02/06/2014
1069298,02/06/2014
86323,02/06/2014
2222204,02/06/2014
1273264,02/06/2014
32728,02/06/2014
1680379,02/06/2014
2203461,02/06/2014
2308286,02/06/2014
2229578,02/06/2014
1000572,02/05/2014
2114374,02/05/2014
1478486,02/05/2014
2298959,02/05/2014
2016666,02/04/2014
2060959,02/04/2014
78919,02/04/2014
8397,02/04/2014
1167581,02/04/2014
2308229,02/04/2014
11900,02/04/2014
51686,02/04/2014
2203443,02/04/2014
1319,02/04/2014
2269688,02/04/2014
2009517,02/04/2014
2307762,02/04/2014
2269323,02/04/2014
81721,02/04/2014
2308086,02/04/2014
2202598,02/04/2014
25111,02/04/2014
2008409,02/03/2014
9027,02/03/2014
2179596,02/03/2014
2270450,02/03/2014
2084575,02/03/2014
1223935,02/03/2014
7246,02/03/2014
56287,02/03/2014
2017191,02/03/2014
1383038,02/03/2014
23671,02/03/2014
22351,02/03/2014
1330101,02/03/2014
2308118,01/30/2014
1592999,02/03/2014
1478885,02/03/2014
2220586,02/03/2014
2133936,01/30/2014
40377,01/30/2014
2002779,01/30/2014
2277545,01/30/2014
57324,01/30/2014
1592833,01/30/2014
2196595,01/30/2014
2134399,01/30/2014
1197794,01/30/2014
2277544,01/30/2014
21604,01/30/2014
2308020,01/30/2014
2229578,01/30/2014
2125799,01/30/2014
1337715,01/29/2014
75883,01/29/2014
2304771,01/29/2014
1494478,01/29/2014
1047126,01/29/2014
2308082,01/29/2014
2232454,01/29/2014
2138645,01/29/2014
2283626,01/29/2014
2289820,01/29/2014
1893848,01/29/2014
25041,01/29/2014
1909317,01/29/2014
2299436,01/28/2014
1868915,01/28/2014
2307964,01/28/2014
2211452,01/28/2014
1489719,01/28/2014
1958590,01/28/2014
31999,01/28/2014
2247282,01/28/2014
2089033,01/27/2014
4923,01/28/2014
1594852,01/27/2014
2137433,01/27/2014
2308077,01/27/2014
1904868,01/27/2014
2307775,01/27/2014
62945,01/24/2014
6913,01/27/2014
55054,01/27/2014
2298521,01/27/2014
2041814,01/27/2014
2079703,01/27/2014
1980306,01/27/2014
2288709,01/27/2014
2304758,01/24/2014
2307694,01/24/2014
1225671,01/24/2014
1909921,01/24/2014
2069624,01/24/2014
1543605,01/24/2014
2269995,01/24/2014
15769,01/24/2014
2307773,01/24/2014
2103235,01/23/2014
2304249,01/23/2014
1987115,01/23/2014
1822283,01/23/2014
2307645,01/23/2014
1335879,01/23/2014
23391,01/23/2014
2108171,01/23/2014
1770713,01/22/2014
2307751,01/22/2014
40692,01/22/2014
2184423,01/22/2014
1646231,01/22/2014
0,01/22/2014
2146634,01/21/2014
1299842,01/21/2014
2262709,01/21/2014
2298972,01/21/2014
1991799,01/21/2014
1394,01/21/2014
2304626,01/21/2014
31081,01/21/2014
46251,01/21/2014
1768213,01/21/2014
1991902,01/17/2014
2114757,01/17/2014
1620704,01/17/2014
2304245,01/17/2014
2017890,01/17/2014
1221333,01/17/2014
1337715,01/17/2014
1473214,01/17/2014
2196152,01/17/2014
1953613,01/17/2014
2304445,01/17/2014
2288709,01/17/2014
2284883,01/16/2014
7813,01/16/2014
2269679,01/15/2014
1383005,01/15/2014
21596,01/15/2014
2115184,12/31/2013
37002,01/15/2014
25041,01/15/2014
2046708,01/15/2014
1620335,01/15/2014
2304315,01/15/2014
1937832,01/15/2014
1694804,01/14/2014
32246,01/14/2014
2231924,01/14/2014
2293041,01/14/2014
2027309,01/14/2014
2303873,01/14/2014
2196170,01/14/2014
2069431,01/14/2014
2304460,01/14/2014
2220577,01/14/2014
2183866,01/14/2014
2098643,01/14/2014
2215639,01/14/2014
2283491,01/14/2014
2215640,01/14/2014
1331003,01/14/2014
2288777,01/14/2014
83595,01/13/2014
2293441,01/13/2014
2303872,01/13/2014
43114,01/13/2014
2021337,01/13/2014
2304513,01/13/2014
2304387,01/13/2014
2064355,01/13/2014
1980707,01/13/2014
2304306,01/13/2014
1879693,01/13/2014
1473367,01/13/2014
1677267,01/13/2014
1888203,01/13/2014
2114757,01/13/2014
2157666,01/13/2014
1547453,01/13/2014
23462,01/13/2014
23421,01/13/2014
42528,01/13/2014
2035,01/13/2014
2108309,01/13/2014
2215641,01/13/2014
1043966,01/13/2014
2146584,01/10/2014
1620958,01/10/2014
1445777,01/10/2014
2189184,12/17/2013
1909713,01/10/2014
2232836,01/10/2014
2093116,01/10/2014
75883,01/10/2014
2065232,01/10/2014
27871,01/10/2014
66668,01/10/2014
2256378,01/10/2014
2021367,01/10/2014
1058,01/10/2014
1938693,01/10/2014
12038,01/10/2014
2215636,01/10/2014
1909350,01/10/2014
2215638,01/09/2014
1070038,01/10/2014
1299553,01/10/2014
2304398,01/10/2014
2137745,01/10/2014
1225441,01/10/2014
2304347,01/10/2014
1045268,01/10/2014
2184967,01/09/2014
1473489,01/09/2014
42230,01/09/2014
1490060,01/09/2014
2069675,01/09/2014
2074211,01/09/2014
53740,01/09/2014
1801390,01/09/2014
23421,01/09/2014
1380448,01/09/2014
2216178,01/09/2014
2146584,01/09/2014
1495171,01/09/2014
2221173,01/09/2014
1969715,01/09/2014
1476553,01/09/2014
2002919,01/08/2014
1228649,01/08/2014
2304245,01/08/2014
2298667,01/08/2014
2303610,01/08/2014
1445777,01/08/2014
2304219,01/08/2014
1903424,01/07/2014
23308,01/07/2014
2269981,01/07/2014
2055653,01/07/2014
2288847,01/07/2014
2288846,01/07/2014
1119697,01/07/2014
2134452,01/07/2014
1273274,01/07/2014
1047362,01/07/2014
1595935,01/07/2014
2299098,01/07/2014
2289932,01/07/2014
2022350,01/07/2014
2299403,01/07/2014
1488966,01/07/2014
1927556,01/06/2014
41894,01/03/2014
2027137,01/03/2014
1874917,01/03/2014
1355797,01/03/2014
2293041,01/03/2014
1960260,01/03/2014
2183610,01/03/2014
40742,01/03/2014
68487,01/03/2014
2129915,01/03/2014
1595935,01/03/2014
14582,01/02/2014
2069562,01/02/2014
2221173,01/02/2014
1986578,01/02/2014
2298430,01/02/2014
2303880,12/31/2013
2099510,12/31/2013
2304020,12/31/2013
18633,12/31/2013
62717,12/31/2013
41329,12/30/2013
46068,12/30/2013
2304092,12/30/2013
63191,12/30/2013
2298959,12/30/2013
2298667,12/30/2013
2303968,12/30/2013
1893555,12/27/2013
1447323,12/27/2013
1273264,12/27/2013
1546507,12/27/2013
2299559,12/27/2013
46068,12/27/2013
2283363,12/26/2013
2294306,12/26/2013
2303578,12/26/2013
2299544,12/24/2013
1622615,12/24/2013
2299544,12/24/2013
1225441,12/24/2013
2299068,12/24/2013
2298680,12/23/2013
2083998,12/23/2013
2293319,12/23/2013
11696,12/23/2013
29962,12/23/2013
2299535,12/23/2013
1301398,12/20/2013
53231,12/20/2013
2294414,12/20/2013
2032398,12/20/2013
2284027,12/20/2013
2099284,12/20/2013
1915681,12/20/2013
1302136,12/19/2013
1228289,12/19/2013
2099284,12/19/2013
1821870,12/19/2013
2298350,12/19/2013
2290144,12/19/2013
2284895,12/19/2013
2299203,12/19/2013
2299262,12/18/2013
2298865,12/18/2013
5605,12/18/2013
1937525,12/18/2013
2163736,12/18/2013
46068,12/18/2013
2299316,12/17/2013
2299524,12/17/2013
1144892,12/17/2013
69963,12/17/2013
2261761,12/17/2013
2261760,12/17/2013
2293441,12/17/2013
2294053,12/16/2013
2299427,12/16/2013
2088256,12/16/2013
2152727,12/16/2013
2289963,12/16/2013
1518393,12/16/2013
2278479,12/16/2013
2294065,12/16/2013
2299248,12/16/2013
2068732,12/16/2013
1383544,12/13/2013
1874789,12/13/2013
39206,12/13/2013
1491998,12/13/2013
1718928,12/13/2013
1423194,12/13/2013
1937764,12/13/2013
39208,12/13/2013
79113,12/13/2013
2216140,12/13/2013
2299237,12/13/2013
1547606,12/13/2013
1648670,12/13/2013
54059,12/13/2013
1817156,12/13/2013
2022350,12/13/2013
1803589,12/12/2013
1697605,12/12/2013
39807,12/12/2013
2164269,12/12/2013
2299137,12/12/2013
2017847,12/12/2013
56894,12/12/2013
1954144,12/12/2013
2293322,12/12/2013
2288725,12/12/2013
2288724,12/12/2013
2022350,12/12/2013
1579825,12/11/2013
1196417,12/11/2013
1514664,12/11/2013
2299141,12/11/2013
1675026,12/11/2013
1355179,12/11/2013
2094120,12/11/2013
1908500,12/10/2013
1676715,12/10/2013
2298546,12/10/2013
2299028,12/10/2013
80266,12/10/2013
36798,12/10/2013
2299250,12/10/2013
2298650,12/10/2013
2289061,12/10/2013
1937525,12/10/2013
2289063,12/10/2013
2245990,12/10/2013
2245991,12/10/2013
2153351,12/09/2013
1770382,12/09/2013
1817131,12/09/2013
2222278,12/09/2013
2299030,12/09/2013
1738519,12/09/2013
1927713,12/09/2013
1798214,12/09/2013
1937463,12/09/2013
1276185,12/09/2013
65028,12/09/2013
2299016,12/09/2013
1544207,12/09/2013
25152,12/06/2013
1770382,12/06/2013
14582,12/06/2013
1904647,12/06/2013
2299021,12/06/2013
1647439,12/06/2013
2278479,12/06/2013
2158002,12/06/2013
2136953,12/06/2013
2013341,12/06/2013
2522,12/06/2013
1423780,12/06/2013
1337708,12/06/2013
2241015,12/06/2013
11648,12/05/2013
2278724,12/05/2013
1885160,12/05/2013
1694709,12/05/2013
2676,12/05/2013
2278723,12/05/2013
2293319,12/05/2013
1985846,12/05/2013
1841496,12/05/2013
1598266,12/05/2013
2279270,12/05/2013
2138051,12/05/2013
1166643,12/05/2013
2147797,12/05/2013
2245731,12/05/2013
1479935,12/05/2013
1194928,12/05/2013
1404142,12/04/2013
2189702,12/04/2013
1273251,12/04/2013
1516266,12/04/2013
1273955,12/04/2013
47031,12/04/2013
1975251,12/04/2013
2261715,12/03/2013
2129321,12/03/2013
1738274,12/03/2013
2163553,12/03/2013
2087688,12/03/2013
1473487,12/03/2013
2278479,12/03/2013
2234165,12/03/2013
2183592,12/03/2013
7045,12/03/2013
2183590,12/03/2013
2152737,12/03/2013
2298574,12/03/2013
2185066,12/03/2013
2185068,12/03/2013
2298193,12/03/2013
1516266,12/02/2013
2069372,12/02/2013
60656,12/02/2013
2079754,12/02/2013
2147553,12/02/2013
2137176,12/02/2013
1985846,12/02/2013
1305113,12/02/2013
1226,12/02/2013
2043013,12/02/2013
39805,12/02/2013
2298574,12/02/2013
2204532,11/29/2013
2289703,11/29/2013
78862,11/29/2013
1998277,11/29/2013
2288968,11/29/2013
2157739,11/29/2013
1741974,11/29/2013
2298237,11/29/2013
2241015,11/27/2013
1649280,11/27/2013
78384,11/27/2013
2130164,11/27/2013
1170058,11/27/2013
2152950,11/26/2013
2192803,11/26/2013
2120753,11/26/2013
2293658,11/26/2013
2288930,11/26/2013
2294005,11/26/2013
1479935,11/26/2013
2294327,11/25/2013
2204532,11/25/2013
1904647,11/25/2013
1985846,11/25/2013
1141779,11/25/2013
2003608,11/25/2013
2043262,11/25/2013
1302284,11/25/2013
13001,11/25/2013
2298490,11/25/2013
1000774,11/25/2013
2079011,11/25/2013
2298199,11/25/2013
69457,11/25/2013
2289213,11/25/2013
1475512,11/22/2013
2298446,11/22/2013
2294366,11/22/2013
47008,11/22/2013
1645843,11/22/2013
2293624,11/22/2013
2087629,11/22/2013
2298251,11/22/2013
2021011,11/22/2013
2284710,11/22/2013
1429,11/22/2013
2037207,11/22/2013
1514574,11/22/2013
1948280,11/22/2013
1884701,11/21/2013
31294,11/21/2013
2125851,11/21/2013
1904647,11/21/2013
1473486,11/21/2013
2157395,11/21/2013
1382452,11/21/2013
2192997,11/21/2013
2184293,11/21/2013
2293790,11/21/2013
2192996,11/21/2013
2042176,11/21/2013
2093665,11/21/2013
2192995,11/21/2013
2294174,11/21/2013
2278242,11/20/2013
23120,11/20/2013
1820597,11/20/2013
2262737,11/20/2013
2294492,11/20/2013
54101,11/20/2013
2013707,11/20/2013
1577712,11/20/2013
25152,11/20/2013
2270804,11/14/2013
1069143,11/19/2013
23061,11/19/2013
2252564,11/19/2013
2294173,11/19/2013
2294410,11/19/2013
2253085,11/19/2013
2277412,11/19/2013
1140493,11/19/2013
2277413,11/19/2013
39705,11/19/2013
2294347,11/19/2013
1718241,11/19/2013
2026905,11/19/2013
2294463,11/19/2013
2294366,11/19/2013
74857,11/19/2013
1596210,11/19/2013
2256378,11/19/2013
2211535,11/18/2013
2293969,11/18/2013
2032147,11/18/2013
1619876,11/18/2013
1974748,11/18/2013
34142,11/18/2013
23037,11/18/2013
22931,11/18/2013
2294414,11/18/2013
2293319,11/18/2013
2253109,11/18/2013
1301419,11/18/2013
2152225,11/18/2013
1879785,11/18/2013
2294327,11/15/2013
2083490,11/15/2013
1883591,11/15/2013
1947745,11/15/2013
53011,11/15/2013
1619876,11/15/2013
1905309,11/15/2013
7573,11/15/2013
2294196,11/15/2013
30782,11/15/2013
2093922,11/15/2013
1695272,11/15/2013
2215495,11/15/2013
2294174,11/15/2013
1883833,11/14/2013
2092912,11/14/2013
2289648,11/14/2013
74264,11/14/2013
2294203,11/14/2013
3283641,11/14/2013
3240700,11/14/2013
2270051,11/14/2013
2263696,11/14/2013
1336669,11/14/2013
2068951,11/14/2013
2270805,11/14/2013
2146911,11/14/2013
2225595,11/14/2013
2164269,11/14/2013
1693,11/14/2013
1515745,11/13/2013
2284133,11/13/2013
1909082,11/13/2013
1975927,11/13/2013
2284006,11/13/2013
2293093,11/13/2013
56981,11/13/2013
2284193,11/12/2013
1975927,11/12/2013
2294216,11/12/2013
41587,11/12/2013
1544312,11/12/2013
2220561,11/12/2013
3283641,11/12/2013
2293269,11/12/2013
1000572,11/12/2013
2177844,11/12/2013
6373,11/12/2013
2263410,11/12/2013
2177834,11/12/2013
2177842,11/12/2013
2177832,11/12/2013
2177816,11/12/2013
2293616,11/12/2013
2284599,11/12/2013
2177814,11/12/2013
2293891,11/12/2013
1717951,11/08/2013
7573,11/08/2013
1303855,11/08/2013
2294011,11/08/2013
2293889,11/08/2013
1898920,11/08/2013
2225267,11/08/2013
2088695,11/08/2013
2353982,11/08/2013
2269618,11/08/2013
2202954,11/08/2013
51418,11/08/2013
9246,11/08/2013
2079367,11/08/2013
2293937,11/08/2013
1330095,11/08/2013
1823615,11/07/2013
2284613,11/07/2013
1383452,11/07/2013
2203538,11/07/2013
1898920,11/07/2013
2289196,11/07/2013
2289197,11/07/2013
1167581,11/07/2013
2290132,11/07/2013
2146644,11/06/2013
1914443,11/06/2013
1878473,11/06/2013
7575,11/06/2013
2031656,11/06/2013
2129740,11/06/2013
3246678,11/06/2013
1356130,11/06/2013
1304983,11/05/2013
77033,11/05/2013
1299747,11/05/2013
2293028,11/05/2013
2293619,11/05/2013
2216149,11/05/2013
17576,11/05/2013
2196367,11/05/2013
2293616,11/05/2013
2252564,11/05/2013
2196365,11/05/2013
22291,11/05/2013
3240700,11/05/2013
1816823,11/05/2013
1878741,11/05/2013
34949,11/05/2013
2252565,11/05/2013
2293556,11/05/2013
2098637,11/05/2013
1596210,11/04/2013
2172617,11/04/2013
1893492,11/04/2013
2263410,11/04/2013
2129237,11/04/2013
2178008,11/04/2013
2177499,11/04/2013
2293643,11/04/2013
2003576,11/04/2013
1442042,11/04/2013
2055074,11/04/2013
2156647,11/04/2013
2293828,11/04/2013
23721,11/04/2013
1884255,11/04/2013
2079002,11/04/2013
2027911,11/04/2013
2032302,10/30/2013
1476208,11/04/2013
1980651,11/04/2013
1991275,11/01/2013
2013819,10/31/2013
2263938,10/31/2013
23321,10/31/2013
2263936,10/31/2013
2059952,10/31/2013
2179175,10/31/2013
2245720,10/31/2013
1969970,10/31/2013
2245719,10/31/2013
32534,10/31/2013
3032646,10/31/2013
2184944,10/31/2013
48863,10/31/2013
2148105,10/31/2013
2293575,10/30/2013
1800448,10/30/2013
2293556,10/30/2013
1578072,10/30/2013
70744,10/30/2013
1622135,10/30/2013
1142451,10/30/2013
2293343,10/30/2013
18219,10/30/2013
30446,10/30/2013
24421,10/30/2013
39845,10/29/2013
1302467,10/29/2013
2278090,10/30/2013
2157009,10/29/2013
2293678,10/29/2013
1519152,10/29/2013
1903726,10/29/2013
2278374,10/29/2013
77033,10/29/2013
